Year,Route,GRASS_3km,GRASS_5km,GRASS_10km,ED_3km,ED_5km,ED_10km,PDSI,TMAX,PCP,TMIN
2002,24,67.7614,62.1766,64.3358,64.8109,67.1341,66.9186,-0.17,90.8,1.176666667,23.8
2002,25,77.2942,78.7773,71.111,40.7038,40.7749,44.7553,-3.113333333,95.8,0.453333333,19.6
2002,26,66.4305,65.0473,63.1527,51.0884,54.7402,51.069,-2.923333333,95,0.52,20.4
2002,27,55.5901,52.0229,47.5246,61.5618,64.6176,68.7122,-3.113333333,95.8,0.453333333,19.6
2002,28,63.2578,63.2834,65.0715,68.9139,68.5742,65.0913,-0.17,90.8,1.176666667,23.8
2002,29,86.1876,89.3207,89.2759,43.1612,36.662,36.0188,-0.17,90.8,1.176666667,23.8
2002,30,55.7536,52.2685,52.6425,53.393,50.2762,50.3749,-3.113333333,95.8,0.453333333,19.6
2002,31,44.7356,39.6181,29.351,35.3029,34.347,28.6143,-4.913333333,95.4,0.256666667,17.7
2002,32,57.5014,54.0024,48.8061,49.3562,53.0541,46.2249,-4.913333333,95.4,0.256666667,17.7
2002,33,60.6562,63.8014,60.7169,48.8966,51.7261,53.0633,-3.113333333,95.8,0.453333333,19.6
2003,1,64.9955,61.5264,60.2056,74.0261,76.1959,74.7547,0.493333333,94.2,1.26,20.8
2003,2,51.3019,56.4517,59.9014,73.7199,72.5935,72.4568,-1.243333333,93.8,0.766666667,18.4
2003,3,87.6415,84.5643,80.3489,27.6997,31.9668,38.4419,0.493333333,94.2,1.26,20.8
2003,4,87.8123,83.3036,81.7953,28.7133,31.6831,34.2695,-1.243333333,93.8,0.766666667,18.4
2003,5,78.6736,68.7044,56.1598,49.3195,55.4302,57.3272,-1.803333333,96.5,0.38,17
2003,6,69.7856,66.6179,64.7398,51.2274,50.9063,50.584,0.04,97.4,0.443333333,19
2003,7,92.6625,89.6163,85.6991,32.6145,37.1704,42.3145,0.493333333,94.2,1.26,20.8
2003,8,83.7953,80.1366,81.7847,48.3568,54.6869,48.8461,-1.243333333,93.8,0.766666667,18.4
2003,9,60.4711,53.1898,48.3663,59.6339,64.7864,60.8433,0.04,97.4,0.443333333,19
2003,10,43.246,32.8051,34.8173,42.2972,42.4707,46.0112,-1.803333333,96.5,0.38,17
2003,11,77.8502,80.8095,81.0277,59.5545,53.9372,45.5443,-1.243333333,93.8,0.766666667,18.4
2003,12,76.5926,67.5905,67.2667,61.5433,62.1688,65.6602,-1.243333333,93.8,0.766666667,18.4
2003,13,74.5659,64.3165,61.2657,42.2784,37.9207,43.7634,-2.6,92.5,0.46,16
2003,14,86.7964,85.059,85.5693,38.7805,42.1296,40.9369,-1.243333333,93.8,0.766666667,18.4
2003,15,86.7927,85.318,80.8378,44.7183,48.2775,52.2895,0.493333333,94.2,1.26,20.8
2003,16,58.563,58.2517,46.2409,51.9847,50.7874,52.5387,0.04,97.4,0.443333333,19
2003,17,78.773,73.1823,72.0222,62.7866,70.7097,70.6847,0.493333333,94.2,1.26,20.8
2003,18,70.2914,63.4263,54.7576,51.9403,58.7503,58.124,-1.803333333,96.5,0.38,17
2003,19,73.5677,68.2612,66.8066,65.1624,70.5714,70.2325,-1.243333333,93.8,0.766666667,18.4
2003,20,93.9682,92.2189,86.4281,29.0887,32.5057,41.685,0.493333333,94.2,1.26,20.8
2003,21,67.833,63.8083,51.753,51.8563,51.0794,59.2856,0.04,97.4,0.443333333,19
2003,22,70.5772,68.7878,68.9555,59.6656,62.9594,63.7751,-1.243333333,93.8,0.766666667,18.4
2003,23,43.4033,42.3817,47.0989,45.0089,47.6807,45.33,0.04,97.4,0.443333333,19
2003,24,67.7614,62.1766,64.3358,64.8109,67.1341,66.9186,0.493333333,94.2,1.26,20.8
2003,25,77.2942,78.7773,71.111,40.7038,40.7749,44.7553,-1.803333333,96.5,0.38,17
2003,26,66.4305,65.0473,63.1527,51.0884,54.7402,51.069,0.04,97.4,0.443333333,19
2003,27,55.5901,52.0229,47.5246,61.5618,64.6176,68.7122,-1.803333333,96.5,0.38,17
2003,28,63.2578,63.2834,65.0715,68.9139,68.5742,65.0913,0.493333333,94.2,1.26,20.8
2003,29,86.1876,89.3207,89.2759,43.1612,36.662,36.0188,0.493333333,94.2,1.26,20.8
2003,30,55.7536,52.2685,52.6425,53.393,50.2762,50.3749,-1.803333333,96.5,0.38,17
2003,31,44.7356,39.6181,29.351,35.3029,34.347,28.6143,-3.23,96.6,0.236666667,16.6
2003,32,57.5014,54.0024,48.8061,49.3562,53.0541,46.2249,-3.23,96.6,0.236666667,16.6
2003,33,60.6562,63.8014,60.7169,48.8966,51.7261,53.0633,-1.803333333,96.5,0.38,17
2004,1,64.9955,61.5264,60.2056,74.0261,76.1959,74.7547,2.273333333,85.3,1.913333333,23
2004,2,51.3019,56.4517,59.9014,73.7199,72.5935,72.4568,1.503333333,84.7,1.596666667,19.6
2004,3,87.6415,84.5643,80.3489,27.6997,31.9668,38.4419,2.273333333,85.3,1.913333333,23
2004,4,87.8123,83.3036,81.7953,28.7133,31.6831,34.2695,1.503333333,84.7,1.596666667,19.6
2004,5,78.6736,68.7044,56.1598,49.3195,55.4302,57.3272,0.2,86.6,0.74,15.1
2004,6,69.7856,66.6179,64.7398,51.2274,50.9063,50.584,0.53,87.6,0.806666667,17.6
2004,7,92.6625,89.6163,85.6991,32.6145,37.1704,42.3145,2.273333333,85.3,1.913333333,23
2004,8,83.7953,80.1366,81.7847,48.3568,54.6869,48.8461,1.503333333,84.7,1.596666667,19.6
2004,9,60.4711,53.1898,48.3663,59.6339,64.7864,60.8433,0.53,87.6,0.806666667,17.6
2004,10,43.246,32.8051,34.8173,42.2972,42.4707,46.0112,0.2,86.6,0.74,15.1
2004,11,77.8502,80.8095,81.0277,59.5545,53.9372,45.5443,1.503333333,84.7,1.596666667,19.6
2004,12,76.5926,67.5905,67.2667,61.5433,62.1688,65.6602,1.503333333,84.7,1.596666667,19.6
2004,13,74.5659,64.3165,61.2657,42.2784,37.9207,43.7634,0.98,84.1,1.236666667,16.3
2004,14,86.7964,85.059,85.5693,38.7805,42.1296,40.9369,1.503333333,84.7,1.596666667,19.6
2004,15,86.7927,85.318,80.8378,44.7183,48.2775,52.2895,2.273333333,85.3,1.913333333,23
2004,16,58.563,58.2517,46.2409,51.9847,50.7874,52.5387,0.53,87.6,0.806666667,17.6
2004,17,78.773,73.1823,72.0222,62.7866,70.7097,70.6847,2.273333333,85.3,1.913333333,23
2004,18,70.2914,63.4263,54.7576,51.9403,58.7503,58.124,0.2,86.6,0.74,15.1
2004,19,73.5677,68.2612,66.8066,65.1624,70.5714,70.2325,1.503333333,84.7,1.596666667,19.6
2004,20,93.9682,92.2189,86.4281,29.0887,32.5057,41.685,2.273333333,85.3,1.913333333,23
2004,21,67.833,63.8083,51.753,51.8563,51.0794,59.2856,0.53,87.6,0.806666667,17.6
2004,22,70.5772,68.7878,68.9555,59.6656,62.9594,63.7751,1.503333333,84.7,1.596666667,19.6
2004,23,43.4033,42.3817,47.0989,45.0089,47.6807,45.33,0.53,87.6,0.806666667,17.6
2004,24,67.7614,62.1766,64.3358,64.8109,67.1341,66.9186,2.273333333,85.3,1.913333333,23
2004,25,77.2942,78.7773,71.111,40.7038,40.7749,44.7553,0.2,86.6,0.74,15.1
2004,26,66.4305,65.0473,63.1527,51.0884,54.7402,51.069,0.53,87.6,0.806666667,17.6
2004,27,55.5901,52.0229,47.5246,61.5618,64.6176,68.7122,0.2,86.6,0.74,15.1
2004,28,63.2578,63.2834,65.0715,68.9139,68.5742,65.0913,2.273333333,85.3,1.913333333,23
2004,29,86.1876,89.3207,89.2759,43.1612,36.662,36.0188,2.273333333,85.3,1.913333333,23
2004,30,55.7536,52.2685,52.6425,53.393,50.2762,50.3749,0.2,86.6,0.74,15.1
2004,31,44.7356,39.6181,29.351,35.3029,34.347,28.6143,-1.176666667,86.4,0.356666667,15.7
2004,32,57.5014,54.0024,48.8061,49.3562,53.0541,46.2249,-1.176666667,86.4,0.356666667,15.7
2004,33,60.6562,63.8014,60.7169,48.8966,51.7261,53.0633,0.2,86.6,0.74,15.1
2005,1,64.9955,61.5264,60.2056,74.0261,76.1959,74.7547,2.52,90.3,2.103333333,25.2
2005,2,51.3019,56.4517,59.9014,73.7199,72.5935,72.4568,2.606666667,89.2,1.876666667,22
2005,3,87.6415,84.5643,80.3489,27.6997,31.9668,38.4419,2.52,90.3,2.103333333,25.2
2005,4,87.8123,83.3036,81.7953,28.7133,31.6831,34.2695,2.606666667,89.2,1.876666667,22
2005,5,78.6736,68.7044,56.1598,49.3195,55.4302,57.3272,0.756666667,92.9,1.01,16.8
2005,6,69.7856,66.6179,64.7398,51.2274,50.9063,50.584,1.016666667,92.6,1.233333333,19.5
2005,7,92.6625,89.6163,85.6991,32.6145,37.1704,42.3145,2.52,90.3,2.103333333,25.2
2005,8,83.7953,80.1366,81.7847,48.3568,54.6869,48.8461,2.606666667,89.2,1.876666667,22
2005,9,60.4711,53.1898,48.3663,59.6339,64.7864,60.8433,1.016666667,92.6,1.233333333,19.5
2005,10,43.246,32.8051,34.8173,42.2972,42.4707,46.0112,0.756666667,92.9,1.01,16.8
2005,11,77.8502,80.8095,81.0277,59.5545,53.9372,45.5443,2.606666667,89.2,1.876666667,22
2005,12,76.5926,67.5905,67.2667,61.5433,62.1688,65.6602,2.606666667,89.2,1.876666667,22
2005,13,74.5659,64.3165,61.2657,42.2784,37.9207,43.7634,0.98,89.4,1.496666667,18.6
2005,14,86.7964,85.059,85.5693,38.7805,42.1296,40.9369,2.606666667,89.2,1.876666667,22
2005,15,86.7927,85.318,80.8378,44.7183,48.2775,52.2895,2.52,90.3,2.103333333,25.2
2005,16,58.563,58.2517,46.2409,51.9847,50.7874,52.5387,1.016666667,92.6,1.233333333,19.5
2005,17,78.773,73.1823,72.0222,62.7866,70.7097,70.6847,2.52,90.3,2.103333333,25.2
2005,18,70.2914,63.4263,54.7576,51.9403,58.7503,58.124,0.756666667,92.9,1.01,16.8
2005,19,73.5677,68.2612,66.8066,65.1624,70.5714,70.2325,2.606666667,89.2,1.876666667,22
2005,20,93.9682,92.2189,86.4281,29.0887,32.5057,41.685,2.52,90.3,2.103333333,25.2
2005,21,67.833,63.8083,51.753,51.8563,51.0794,59.2856,1.016666667,92.6,1.233333333,19.5
2005,22,70.5772,68.7878,68.9555,59.6656,62.9594,63.7751,2.606666667,89.2,1.876666667,22
2005,23,43.4033,42.3817,47.0989,45.0089,47.6807,45.33,1.016666667,92.6,1.233333333,19.5
2005,24,67.7614,62.1766,64.3358,64.8109,67.1341,66.9186,2.52,90.3,2.103333333,25.2
2005,25,77.2942,78.7773,71.111,40.7038,40.7749,44.7553,0.756666667,92.9,1.01,16.8
2005,26,66.4305,65.0473,63.1527,51.0884,54.7402,51.069,1.016666667,92.6,1.233333333,19.5
2005,27,55.5901,52.0229,47.5246,61.5618,64.6176,68.7122,0.756666667,92.9,1.01,16.8
2005,28,63.2578,63.2834,65.0715,68.9139,68.5742,65.0913,2.52,90.3,2.103333333,25.2
2005,29,86.1876,89.3207,89.2759,43.1612,36.662,36.0188,2.52,90.3,2.103333333,25.2
2005,30,55.7536,52.2685,52.6425,53.393,50.2762,50.3749,0.756666667,92.9,1.01,16.8
2005,31,44.7356,39.6181,29.351,35.3029,34.347,28.6143,0.406666667,93.6,0.373333333,18.2
2005,32,57.5014,54.0024,48.8061,49.3562,53.0541,46.2249,0.406666667,93.6,0.373333333,18.2
2005,33,60.6562,63.8014,60.7169,48.8966,51.7261,53.0633,0.756666667,92.9,1.01,16.8
2006,1,64.9955,61.502,60.1607,74.0261,76.3348,74.8858,-2.543333333,93.9,0.39,22.4
2006,2,51.2953,56.4189,59.8337,73.7618,72.7184,72.7443,-1.936666667,92.3,0.436666667,20.4
2006,3,87.6415,84.5402,80.2322,27.6997,32.0187,38.6372,-2.543333333,93.9,0.39,22.4
2006,4,87.8212,83.2665,81.7668,28.7231,31.8417,34.4405,-1.936666667,92.3,0.436666667,20.4
2006,5,78.6895,68.7131,56.2161,49.3139,55.4272,57.395,-1.786666667,94.4,0.153333333,17.8
2006,6,69.8701,66.6633,64.7891,51.4923,51.047,50.7389,-2.976666667,96.4,0.193333333,19.4
2006,7,92.615,89.5385,85.5936,32.8621,37.5526,42.7757,-2.543333333,93.9,0.39,22.4
2006,8,83.6857,80.0665,81.7353,48.0954,54.4597,48.83,-1.936666667,92.3,0.436666667,20.4
2006,9,60.5446,53.2483,48.3902,59.8074,64.8334,60.8654,-2.976666667,96.4,0.193333333,19.4
2006,10,43.2707,32.8182,34.8303,42.2462,42.4436,46.0524,-1.786666667,94.4,0.153333333,17.8
2006,11,77.921,80.8683,81.0558,59.5403,53.9122,45.6203,-1.936666667,92.3,0.436666667,20.4
2006,12,76.5829,67.5877,67.264,61.5879,62.2885,65.7373,-1.936666667,92.3,0.436666667,20.4
2006,13,74.4755,64.2684,61.2748,42.1176,37.8169,43.6567,-1.143333333,92.2,0.443333333,18
2006,14,86.7911,85.0562,85.5589,38.7754,42.127,40.9878,-1.936666667,92.3,0.436666667,20.4
2006,15,86.7698,85.2997,80.803,44.7902,48.2871,52.3541,-2.543333333,93.9,0.39,22.4
2006,16,58.5526,58.2682,46.2431,51.9777,50.7788,52.547,-2.976666667,96.4,0.193333333,19.4
2006,17,78.773,73.1546,72.0039,62.7866,70.7461,70.7328,-2.543333333,93.9,0.39,22.4
2006,18,70.3699,63.4736,54.7838,52.0314,58.7978,58.1513,-1.786666667,94.4,0.153333333,17.8
2006,19,73.4635,68.209,66.7664,65.261,70.6308,70.3492,-1.936666667,92.3,0.436666667,20.4
2006,20,93.9596,92.2143,86.368,29.1322,32.5736,41.845,-2.543333333,93.9,0.39,22.4
2006,21,67.8667,63.8392,51.7827,51.8438,51.142,59.3679,-2.976666667,96.4,0.193333333,19.4
2006,22,70.5566,68.794,68.9762,59.6701,62.957,63.8363,-1.936666667,92.3,0.436666667,20.4
2006,23,43.4267,42.3943,47.1208,44.965,47.6569,45.285,-2.976666667,96.4,0.193333333,19.4
2006,24,67.7614,62.1766,64.3386,64.8109,67.1341,66.9055,-2.543333333,93.9,0.39,22.4
2006,25,77.3039,78.7951,71.1351,40.6889,40.7986,44.8049,-1.786666667,94.4,0.153333333,17.8
2006,26,66.4161,65.0623,63.1626,51.1172,54.7077,51.1303,-2.976666667,96.4,0.193333333,19.4
2006,27,55.5939,52.0361,47.5825,61.5889,64.6331,68.8844,-1.786666667,94.4,0.153333333,17.8
2006,28,63.2563,63.2777,65.0373,68.909,68.5943,65.1074,-2.543333333,93.9,0.39,22.4
2006,29,86.1043,89.2603,89.2076,43.4923,36.9053,36.3164,-2.543333333,93.9,0.39,22.4
2006,30,55.7676,52.311,52.481,53.3783,50.1913,50.2764,-1.786666667,94.4,0.153333333,17.8
2006,31,44.5717,39.3004,29.1798,35.4233,34.0835,28.5954,-2.153333333,94.2,0.176666667,17.4
2006,32,57.5132,54.0909,48.7133,49.1017,52.8358,46.2561,-2.153333333,94.2,0.176666667,17.4
2006,33,60.7088,63.8622,60.7706,49.1969,51.8664,53.1265,-1.786666667,94.4,0.153333333,17.8
2007,1,64.9955,61.502,60.1607,74.0261,76.3348,74.8858,3.913333333,93.2,1.936666667,22.2
2007,2,51.2953,56.4189,59.8337,73.7618,72.7184,72.7443,2,93.1,1.516666667,19.6
2007,3,87.6415,84.5402,80.2322,27.6997,32.0187,38.6372,3.913333333,93.2,1.936666667,22.2
2007,4,87.8212,83.2665,81.7668,28.7231,31.8417,34.4405,2,93.1,1.516666667,19.6
2007,5,78.6895,68.7131,56.2161,49.3139,55.4272,57.395,1.703333333,92.3,1.43,16.5
2007,6,69.8701,66.6633,64.7891,51.4923,51.047,50.7389,3.226666667,93.8,1.486666667,18.9
2007,7,92.615,89.5385,85.5936,32.8621,37.5526,42.7757,3.913333333,93.2,1.936666667,22.2
2007,8,83.6857,80.0665,81.7353,48.0954,54.4597,48.83,2,93.1,1.516666667,19.6
2007,9,60.5446,53.2483,48.3902,59.8074,64.8334,60.8654,3.226666667,93.8,1.486666667,18.9
2007,10,43.2707,32.8182,34.8303,42.2462,42.4436,46.0524,1.703333333,92.3,1.43,16.5
2007,11,77.921,80.8683,81.0558,59.5403,53.9122,45.6203,2,93.1,1.516666667,19.6
2007,12,76.5829,67.5877,67.264,61.5879,62.2885,65.7373,2,93.1,1.516666667,19.6
2007,13,74.4755,64.2684,61.2748,42.1176,37.8169,43.6567,1.36,92,1.346666667,16.7
2007,14,86.7911,85.0562,85.5589,38.7754,42.127,40.9878,2,93.1,1.516666667,19.6
2007,15,86.7698,85.2997,80.803,44.7902,48.2871,52.3541,3.913333333,93.2,1.936666667,22.2
2007,16,58.5526,58.2682,46.2431,51.9777,50.7788,52.547,3.226666667,93.8,1.486666667,18.9
2007,17,78.773,73.1546,72.0039,62.7866,70.7461,70.7328,3.913333333,93.2,1.936666667,22.2
2007,18,70.3699,63.4736,54.7838,52.0314,58.7978,58.1513,1.703333333,92.3,1.43,16.5
2007,19,73.4635,68.209,66.7664,65.261,70.6308,70.3492,2,93.1,1.516666667,19.6
2007,20,93.9596,92.2143,86.368,29.1322,32.5736,41.845,3.913333333,93.2,1.936666667,22.2
2007,21,67.8667,63.8392,51.7827,51.8438,51.142,59.3679,3.226666667,93.8,1.486666667,18.9
2007,22,70.5566,68.794,68.9762,59.6701,62.957,63.8363,2,93.1,1.516666667,19.6
2007,23,43.4267,42.3943,47.1208,44.965,47.6569,45.285,3.226666667,93.8,1.486666667,18.9
2007,24,67.7614,62.1766,64.3386,64.8109,67.1341,66.9055,3.913333333,93.2,1.936666667,22.2
2007,25,77.3039,78.7951,71.1351,40.6889,40.7986,44.8049,1.703333333,92.3,1.43,16.5
2007,26,66.4161,65.0623,63.1626,51.1172,54.7077,51.1303,3.226666667,93.8,1.486666667,18.9
2007,27,55.5939,52.0361,47.5825,61.5889,64.6331,68.8844,1.703333333,92.3,1.43,16.5
2007,28,63.2563,63.2777,65.0373,68.909,68.5943,65.1074,3.913333333,93.2,1.936666667,22.2
2007,29,86.1043,89.2603,89.2076,43.4923,36.9053,36.3164,3.913333333,93.2,1.936666667,22.2
2007,30,55.7676,52.311,52.481,53.3783,50.1913,50.2764,1.703333333,92.3,1.43,16.5
2007,31,44.5717,39.3004,29.1798,35.4233,34.0835,28.5954,-0.75,92.3,1.233333333,10
2007,32,57.5132,54.0909,48.7133,49.1017,52.8358,46.2561,-0.75,92.3,1.233333333,10
2007,33,60.7088,63.8622,60.7706,49.1969,51.8664,53.1265,1.703333333,92.3,1.43,16.5
2008,1,64.9955,61.502,60.1607,74.0261,76.3348,74.8858,4.833333333,89.3,2.19,22.3
2008,2,51.2953,56.4189,59.8337,73.7618,72.7184,72.7443,2.62,88,2.243333333,18.8
2008,3,87.6415,84.5402,80.2322,27.6997,32.0187,38.6372,4.833333333,89.3,2.19,22.3
2008,4,87.8212,83.2665,81.7668,28.7231,31.8417,34.4405,2.62,88,2.243333333,18.8
2008,5,78.6895,68.7131,56.2161,49.3139,55.4272,57.395,3.19,90.9,1.07,14.7
2008,6,69.8701,66.6633,64.7891,51.4923,51.047,50.7389,3.403333333,91.4,1.643333333,17.7
2008,7,92.615,89.5385,85.5936,32.8621,37.5526,42.7757,4.833333333,89.3,2.19,22.3
2008,8,83.6857,80.0665,81.7353,48.0954,54.4597,48.83,2.62,88,2.243333333,18.8
2008,9,60.5446,53.2483,48.3902,59.8074,64.8334,60.8654,3.403333333,91.4,1.643333333,17.7
2008,10,43.2707,32.8182,34.8303,42.2462,42.4436,46.0524,3.19,90.9,1.07,14.7
2008,11,77.921,80.8683,81.0558,59.5403,53.9122,45.6203,2.62,88,2.243333333,18.8
2008,12,76.5829,67.5877,67.264,61.5879,62.2885,65.7373,2.62,88,2.243333333,18.8
2008,13,74.4755,64.2684,61.2748,42.1176,37.8169,43.6567,2.506666667,87.4,1.96,15
2008,14,86.7911,85.0562,85.5589,38.7754,42.127,40.9878,2.62,88,2.243333333,18.8
2008,15,86.7698,85.2997,80.803,44.7902,48.2871,52.3541,4.833333333,89.3,2.19,22.3
2008,16,58.5526,58.2682,46.2431,51.9777,50.7788,52.547,3.403333333,91.4,1.643333333,17.7
2008,17,78.773,73.1546,72.0039,62.7866,70.7461,70.7328,4.833333333,89.3,2.19,22.3
2008,18,70.3699,63.4736,54.7838,52.0314,58.7978,58.1513,3.19,90.9,1.07,14.7
2008,19,73.4635,68.209,66.7664,65.261,70.6308,70.3492,2.62,88,2.243333333,18.8
2008,20,93.9596,92.2143,86.368,29.1322,32.5736,41.845,4.833333333,89.3,2.19,22.3
2008,21,67.8667,63.8392,51.7827,51.8438,51.142,59.3679,3.403333333,91.4,1.643333333,17.7
2008,22,70.5566,68.794,68.9762,59.6701,62.957,63.8363,2.62,88,2.243333333,18.8
2008,23,43.4267,42.3943,47.1208,44.965,47.6569,45.285,3.403333333,91.4,1.643333333,17.7
2008,24,67.7614,62.1766,64.3386,64.8109,67.1341,66.9055,4.833333333,89.3,2.19,22.3
2008,25,77.3039,78.7951,71.1351,40.6889,40.7986,44.8049,3.19,90.9,1.07,14.7
2008,26,66.4161,65.0623,63.1626,51.1172,54.7077,51.1303,3.403333333,91.4,1.643333333,17.7
2008,27,55.5939,52.0361,47.5825,61.5889,64.6331,68.8844,3.19,90.9,1.07,14.7
2008,28,63.2563,63.2777,65.0373,68.909,68.5943,65.1074,4.833333333,89.3,2.19,22.3
2008,29,86.1043,89.2603,89.2076,43.4923,36.9053,36.3164,4.833333333,89.3,2.19,22.3
2008,30,55.7676,52.311,52.481,53.3783,50.1913,50.2764,3.19,90.9,1.07,14.7
2008,31,44.5717,39.3004,29.1798,35.4233,34.0835,28.5954,0.65,93.2,0.573333333,14.6
2008,32,57.5132,54.0909,48.7133,49.1017,52.8358,46.2561,0.65,93.2,0.573333333,14.6
2008,33,60.7088,63.8622,60.7706,49.1969,51.8664,53.1265,3.19,90.9,1.07,14.7
2009,1,64.9955,61.502,60.1607,74.0261,76.3348,74.8858,4.016666667,87.8,1.05,19.6
2009,2,51.2953,56.4189,59.8337,73.7618,72.7184,72.7443,3,85.4,0.796666667,17.2
2009,3,87.6415,84.5402,80.2322,27.6997,32.0187,38.6372,4.016666667,87.8,1.05,19.6
2009,4,87.8212,83.2665,81.7668,28.7231,31.8417,34.4405,3,85.4,0.796666667,17.2
2009,5,78.6895,68.7131,56.2161,49.3139,55.4272,57.395,2.96,86.4,0.253333333,14.3
2009,6,69.8701,66.6633,64.7891,51.4923,51.047,50.7389,3.006666667,88.2,0.243333333,17.2
2009,7,92.615,89.5385,85.5936,32.8621,37.5526,42.7757,4.016666667,87.8,1.05,19.6
2009,8,83.6857,80.0665,81.7353,48.0954,54.4597,48.83,3,85.4,0.796666667,17.2
2009,9,60.5446,53.2483,48.3902,59.8074,64.8334,60.8654,3.006666667,88.2,0.243333333,17.2
2009,10,43.2707,32.8182,34.8303,42.2462,42.4436,46.0524,2.96,86.4,0.253333333,14.3
2009,11,77.921,80.8683,81.0558,59.5403,53.9122,45.6203,3,85.4,0.796666667,17.2
2009,12,76.5829,67.5877,67.264,61.5879,62.2885,65.7373,3,85.4,0.796666667,17.2
2009,13,74.4755,64.2684,61.2748,42.1176,37.8169,43.6567,2.78,84.3,0.48,14.7
2009,14,86.7911,85.0562,85.5589,38.7754,42.127,40.9878,3,85.4,0.796666667,17.2
2009,15,86.7698,85.2997,80.803,44.7902,48.2871,52.3541,4.016666667,87.8,1.05,19.6
2009,16,58.5526,58.2682,46.2431,51.9777,50.7788,52.547,3.006666667,88.2,0.243333333,17.2
2009,17,78.773,73.1546,72.0039,62.7866,70.7461,70.7328,4.016666667,87.8,1.05,19.6
2009,18,70.3699,63.4736,54.7838,52.0314,58.7978,58.1513,2.96,86.4,0.253333333,14.3
2009,19,73.4635,68.209,66.7664,65.261,70.6308,70.3492,3,85.4,0.796666667,17.2
2009,20,93.9596,92.2143,86.368,29.1322,32.5736,41.845,4.016666667,87.8,1.05,19.6
2009,21,67.8667,63.8392,51.7827,51.8438,51.142,59.3679,3.006666667,88.2,0.243333333,17.2
2009,22,70.5566,68.794,68.9762,59.6701,62.957,63.8363,3,85.4,0.796666667,17.2
2009,23,43.4267,42.3943,47.1208,44.965,47.6569,45.285,3.006666667,88.2,0.243333333,17.2
2009,24,67.7614,62.1766,64.3386,64.8109,67.1341,66.9055,4.016666667,87.8,1.05,19.6
2009,25,77.3039,78.7951,71.1351,40.6889,40.7986,44.8049,2.96,86.4,0.253333333,14.3
2009,26,66.4161,65.0623,63.1626,51.1172,54.7077,51.1303,3.006666667,88.2,0.243333333,17.2
2009,27,55.5939,52.0361,47.5825,61.5889,64.6331,68.8844,2.96,86.4,0.253333333,14.3
2009,28,63.2563,63.2777,65.0373,68.909,68.5943,65.1074,4.016666667,87.8,1.05,19.6
2009,29,86.1043,89.2603,89.2076,43.4923,36.9053,36.3164,4.016666667,87.8,1.05,19.6
2009,30,55.7676,52.311,52.481,53.3783,50.1913,50.2764,2.96,86.4,0.253333333,14.3
2009,31,44.5717,39.3004,29.1798,35.4233,34.0835,28.5954,3.513333333,86.8,0.29,14
2009,32,57.5132,54.0909,48.7133,49.1017,52.8358,46.2561,3.513333333,86.8,0.29,14
2009,33,60.7088,63.8622,60.7706,49.1969,51.8664,53.1265,2.96,86.4,0.253333333,14.3
2010,1,64.9955,61.502,60.1607,74.0261,76.3348,74.8858,2.866666667,93,1.31,19.9
2010,2,51.2953,56.4189,59.8337,73.7618,72.7184,72.7443,3.026666667,91.7,1.16,16.9
2010,3,87.6415,84.5402,80.2322,27.6997,32.0187,38.6372,2.866666667,93,1.31,19.9
2010,4,87.8212,83.2665,81.7668,28.7231,31.8417,34.4405,3.026666667,91.7,1.16,16.9
2010,5,78.6895,68.7131,56.2161,49.3139,55.4272,57.395,4.023333333,92.8,0.73,12.8
2010,6,69.8701,66.6633,64.7891,51.4923,51.047,50.7389,2.656666667,93.7,0.626666667,16
2010,7,92.615,89.5385,85.5936,32.8621,37.5526,42.7757,2.866666667,93,1.31,19.9
2010,8,83.6857,80.0665,81.7353,48.0954,54.4597,48.83,3.026666667,91.7,1.16,16.9
2010,9,60.5446,53.2483,48.3902,59.8074,64.8334,60.8654,2.656666667,93.7,0.626666667,16
2010,10,43.2707,32.8182,34.8303,42.2462,42.4436,46.0524,4.023333333,92.8,0.73,12.8
2010,11,77.921,80.8683,81.0558,59.5403,53.9122,45.6203,3.026666667,91.7,1.16,16.9
2010,12,76.5829,67.5877,67.264,61.5879,62.2885,65.7373,3.026666667,91.7,1.16,16.9
2010,13,74.4755,64.2684,61.2748,42.1176,37.8169,43.6567,2.866666667,91.1,1.18,14.6
2010,14,86.7911,85.0562,85.5589,38.7754,42.127,40.9878,3.026666667,91.7,1.16,16.9
2010,15,86.7698,85.2997,80.803,44.7902,48.2871,52.3541,2.866666667,93,1.31,19.9
2010,16,58.5526,58.2682,46.2431,51.9777,50.7788,52.547,2.656666667,93.7,0.626666667,16
2010,17,78.773,73.1546,72.0039,62.7866,70.7461,70.7328,2.866666667,93,1.31,19.9
2010,18,70.3699,63.4736,54.7838,52.0314,58.7978,58.1513,4.023333333,92.8,0.73,12.8
2010,19,73.4635,68.209,66.7664,65.261,70.6308,70.3492,3.026666667,91.7,1.16,16.9
2010,20,93.9596,92.2143,86.368,29.1322,32.5736,41.845,2.866666667,93,1.31,19.9
2010,21,67.8667,63.8392,51.7827,51.8438,51.142,59.3679,2.656666667,93.7,0.626666667,16
2010,22,70.5566,68.794,68.9762,59.6701,62.957,63.8363,3.026666667,91.7,1.16,16.9
2010,23,43.4267,42.3943,47.1208,44.965,47.6569,45.285,2.656666667,93.7,0.626666667,16
